country,year,ktoe,source
SI,2019,27.5,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
SI,2020,9.947,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
SI,2021,10.693,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
SI,2022,22.208,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
SI,2023,19.719,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
SI,2024,21.266,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
SK,2010,41.369,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
SK,2011,43.437,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
SK,2012,37.231,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
SK,2013,41.368,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
SK,2014,35.163,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
SK,2015,43.437,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
SK,2016,49.642,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
SK,2017,40.334,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
SK,2018,47.573,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
SK,2019,45.505,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
SK,2020,28.958,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
SK,2021,22.752,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
SK,2022,34.129,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
SK,2023,28.958,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
SK,2024,34.129,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
TR,2010,1247.12,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
TR,2011,1193.401,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
TR,2012,1068.448,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
TR,2013,1079.101,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
TR,2014,2705.621,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
TR,2015,3676.305,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
TR,2016,3551.552,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
TR,2017,3679.383,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
TR,2018,3934.888,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
TR,2019,4517.648,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
TR,2020,1929.875,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
TR,2021,2742.872,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
TR,2022,4062.94,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
TR,2023,4651.141,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
TR,2024,4932.756,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
UA,2010,0.0,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
UA,2011,0.0,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
UA,2012,0.0,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
UA,2013,0.0,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
UA,2014,0.0,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
UA,2015,0.0,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
UA,2016,0.0,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
UA,2017,0.0,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
UA,2018,0.0,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
UA,2019,0.0,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
UA,2020,0.0,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
UK,2010,10951.135,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
UK,2011,11411.413,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
UK,2012,11062.409,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
UK,2013,10969.659,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
UK,2014,10953.607,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
UK,2015,11058.124,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
UK,2016,11063.778,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
UK,2017,11886.727,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
UK,2018,11973.829,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
UK,2019,12072.079,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
XK,2010,12.64,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
XK,2011,12.64,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
XK,2012,14.746,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
XK,2013,16.552,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
XK,2014,2.054,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
XK,2015,4.108,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
XK,2016,4.108,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
XK,2017,5.923,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
XK,2018,3.069,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
XK,2019,2.483,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
XK,2020,2.123,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
XK,2021,2.435,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
XK,2022,3.694,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
XK,2023,2.37,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
XK,2024,6.746,"Eurostat nrg_bal_c, nrg_bal=INTAVI, siec=O4661XR5230B (kerosene-type jet fuel, excl. biofuel), unit=KTOE"
